knowninhib_name,knowninhib_smiles,genmol_name,genmol_smiles,simil,cinfony-simil
compound 46 [PMID: 16451062],COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,4af3_115_ligand.sdf,C=CCC(NC)C(C)CC(CCC(=C)C)CNC1CC(C)(C)C1CCC1CN2C(N)P(NC3CN2C3)C23C(OP(Cl)C2(F)F)C13,0.081,0.16137566137566137
GSK1070916,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,4af3_115_ligand.sdf,C=CCC(NC)C(C)CC(CCC(=C)C)CNC1CC(C)(C)C1CCC1CN2C(N)P(NC3CN2C3)C23C(OP(Cl)C2(F)F)C13,0.035,0.1569767441860465
compound 10 [PMID: 19402633],CCN1CCN(C(=O)Cc2ccc(Nc3ncc(F)c(Nc4ccc(C(=O)Nc5ccccc5Cl)cc4)n3)cc2)CC1,4af3_115_ligand.sdf,C=CCC(NC)C(C)CC(CCC(=C)C)CNC1CC(C)(C)C1CCC1CN2C(N)P(NC3CN2C3)C23C(OP(Cl)C2(F)F)C13,0.077,0.12012012012012012
compound 38 [PMID: 20817473],O=C(Nc1n[nH]c2cc(C(=O)N[C@H](CN3CCCC3)c3ccccc3)sc12)c1ccc(N2CCOCC2)cc1,4af3_115_ligand.sdf,C=CCC(NC)C(C)CC(CCC(=C)C)CNC1CC(C)(C)C1CCC1CN2C(N)P(NC3CN2C3)C23C(OP(Cl)C2(F)F)C13,0.066,0.14775725593667546
dubermatinib,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,4af3_115_ligand.sdf,C=CCC(NC)C(C)CC(CCC(=C)C)CNC1CC(C)(C)C1CCC1CN2C(N)P(NC3CN2C3)C23C(OP(Cl)C2(F)F)C13,0.053,0.125
SNS-314,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,4af3_115_ligand.sdf,C=CCC(NC)C(C)CC(CCC(=C)C)CNC1CC(C)(C)C1CCC1CN2C(N)P(NC3CN2C3)C23C(OP(Cl)C2(F)F)C13,0.037,0.12972972972972974
ilorasertib,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,4af3_115_ligand.sdf,C=CCC(NC)C(C)CC(CCC(=C)C)CNC1CC(C)(C)C1CCC1CN2C(N)P(NC3CN2C3)C23C(OP(Cl)C2(F)F)C13,0.079,0.1623931623931624
cenisertib,Cc1cc(Nc2ncc(F)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)ccc1N1CCN(C)CC1,4af3_115_ligand.sdf,C=CCC(NC)C(C)CC(CCC(=C)C)CNC1CC(C)(C)C1CCC1CN2C(N)P(NC3CN2C3)C23C(OP(Cl)C2(F)F)C13,0.052,0.1687116564417178
GSK2646264,COc1cccc(OCc2cc(C)ccn2)c1C1=CC2CCNCCC2C=C1,4af3_115_ligand.sdf,C=CCC(NC)C(C)CC(CCC(=C)C)CNC1CC(C)(C)C1CCC1CN2C(N)P(NC3CN2C3)C23C(OP(Cl)C2(F)F)C13,0.032,0.1743119266055046
TAK-632,N#Cc1c(Oc2ccc(F)c(NC(=O)Cc3cccc(C(F)(F)F)c3)c2)ccc2nc(NC(=O)C3CC3)sc12,4af3_115_ligand.sdf,C=CCC(NC)C(C)CC(CCC(=C)C)CNC1CC(C)(C)C1CCC1CN2C(N)P(NC3CN2C3)C23C(OP(Cl)C2(F)F)C13,0.044,0.15303430079155672
ibcasertib,COc1ccc2c(Oc3ccc4c(C(=O)Nc5ccccc5N)cccc4c3)ccnc2c1,4af3_115_ligand.sdf,C=CCC(NC)C(C)CC(CCC(=C)C)CNC1CC(C)(C)C1CCC1CN2C(N)P(NC3CN2C3)C23C(OP(Cl)C2(F)F)C13,0.064,0.08532423208191127
NIK inhibitor 12f,CC(O)(C#Cc1ccc(N2CCOCC2)c(Nc2ncnc3[nH]ccc23)c1)c1nccs1,4af3_115_ligand.sdf,C=CCC(NC)C(C)CC(CCC(=C)C)CNC1CC(C)(C)C1CCC1CN2C(N)P(NC3CN2C3)C23C(OP(Cl)C2(F)F)C13,0.061,0.10569105691056911
XMD-12,CN1C(=O)c2ccccc2N(C)c2nc(Nc3ccc(N4CCC(O)CC4)cc3)ncc21,4af3_115_ligand.sdf,C=CCC(NC)C(C)CC(CCC(=C)C)CNC1CC(C)(C)C1CCC1CN2C(N)P(NC3CN2C3)C23C(OP(Cl)C2(F)F)C13,0.043,0.12574850299401197
tinengotinib,Cc1n[nH]c2c1N=C(c1ccccc1Cl)c1cnc(N3CCOCC3)cc1N2,4af3_115_ligand.sdf,C=CCC(NC)C(C)CC(CCC(=C)C)CNC1CC(C)(C)C1CCC1CN2C(N)P(NC3CN2C3)C23C(OP(Cl)C2(F)F)C13,0.06,0.12371134020618557
VIC 1911,Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(Cl)c4Cl)CC3)ccc2F)n[nH]1,4af3_115_ligand.sdf,C=CCC(NC)C(C)CC(CCC(=C)C)CNC1CC(C)(C)C1CCC1CN2C(N)P(NC3CN2C3)C23C(OP(Cl)C2(F)F)C13,0.074,0.1557377049180328
barasertib-hQPA,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)n[nH]3)ncnc2c1,4af3_175_ligand.sdf,CC1CC1C1C23CCC12C3C,0.008,0.017341040462427744
KW-2449,O=C(c1ccc(/C=C/c2[nH]nc3ccccc23)cc1)N1CCNCC1,4af3_175_ligand.sdf,CC1CC1C1C23CCC12C3C,0.012,0.009345794392523364
MLN-8054,O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,4af3_175_ligand.sdf,CC1CC1C1C23CCC12C3C,0.01,0.010810810810810811
tozasertib,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH]n1,4af3_175_ligand.sdf,CC1CC1C1C23CCC12C3C,0.03,0.032467532467532464
aurora kinase inhibitor II,COc1cc2ncnc(Nc3ccc(NC(=O)c4ccccc4)cc3)c2cc1OC,4af3_175_ligand.sdf,CC1CC1C1C23CCC12C3C,0.024,0.00847457627118644
JNJ-7706621,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,4af3_175_ligand.sdf,CC1CC1C1C23CCC12C3C,0.0,0.006944444444444444
Cdk2 inhibitor IV,CCN(CC)C(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)cc1,4af3_175_ligand.sdf,CC1CC1C1C23CCC12C3C,0.031,0.041379310344827586
SU6656,CN(C)S(=O)(=O)c1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCCC3)C(=O)N2,4af3_175_ligand.sdf,CC1CC1C1C23CCC12C3C,0.035,0.025252525252525252
barasertib,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,4af3_175_ligand.sdf,CC1CC1C1C23CCC12C3C,0.008,0.016042780748663103
danusertib,CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,4af3_175_ligand.sdf,CC1CC1C1C23CCC12C3C,0.02,0.020833333333333332
AT-9283,O=C(NC1=CNN/C1=C1/N=c2ccc(CN3CCOCC3)cc2=N1)NC1CC1,4af3_175_ligand.sdf,CC1CC1C1C23CCC12C3C,0.02,0.01775147928994083
BX-795,O=C(NCCCNc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)ncc1I)c1cccs1,4af3_175_ligand.sdf,CC1CC1C1C23CCC12C3C,0.009,0.017964071856287425
GSK2334470,CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@H]2C)n1,4af3_175_ligand.sdf,CC1CC1C1C23CCC12C3C,0.037,0.03205128205128205
AMG-900,Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,4af3_175_ligand.sdf,CC1CC1C1C23CCC12C3C,0.009,0.023696682464454975
MK-5108,O=C(O)C1(Cc2cccc(Nc3nccs3)n2)CCC(Oc2cccc(Cl)c2F)CC1,4af3_175_ligand.sdf,CC1CC1C1C23CCC12C3C,0.05,0.03278688524590164
compound 25 [PMID: 20855207],Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc([C@@H](C)N3C[C@H](C)O[C@H](C)C3)ns2)n1,4af3_175_ligand.sdf,CC1CC1C1C23CCC12C3C,0.038,0.01015228426395939
compound 1 [PMID: 21742770],COc1ccc(-n2ncc3ccc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)cc1,4af3_175_ligand.sdf,CC1CC1C1C23CCC12C3C,0.021,0.0064516129032258064
ZM447439,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,4af3_175_ligand.sdf,CC1CC1C1C23CCC12C3C,0.027,0.013986013986013986
hesperadin,CCS(=O)(=O)Nc1ccc2c(c1)/C(=C(/Nc1ccc(CN3CCCCC3)cc1)c1ccccc1)C(=O)N2,4af3_175_ligand.sdf,CC1CC1C1C23CCC12C3C,0.04,0.022988505747126436
compound 46 [PMID: 16451062],COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,4af3_175_ligand.sdf,CC1CC1C1C23CCC12C3C,0.023,0.019138755980861243
GSK1070916,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,4af3_175_ligand.sdf,CC1CC1C1C23CCC12C3C,0.009,0.011764705882352941
compound 10 [PMID: 19402633],CCN1CCN(C(=O)Cc2ccc(Nc3ncc(F)c(Nc4ccc(C(=O)Nc5ccccc5Cl)cc4)n3)cc2)CC1,4af3_175_ligand.sdf,CC1CC1C1C23CCC12C3C,0.018,0.013793103448275862
compound 38 [PMID: 20817473],O=C(Nc1n[nH]c2cc(C(=O)N[C@H](CN3CCCC3)c3ccccc3)sc12)c1ccc(N2CCOCC2)cc1,4af3_175_ligand.sdf,CC1CC1C1C23CCC12C3C,0.009,0.01951219512195122
dubermatinib,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,4af3_175_ligand.sdf,CC1CC1C1C23CCC12C3C,0.03,0.007042253521126761
SNS-314,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,4af3_175_ligand.sdf,CC1CC1C1C23CCC12C3C,0.0,0.02127659574468085
ilorasertib,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,4af3_175_ligand.sdf,CC1CC1C1C23CCC12C3C,0.009,0.011111111111111112
cenisertib,Cc1cc(Nc2ncc(F)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)ccc1N1CCN(C)CC1,4af3_175_ligand.sdf,CC1CC1C1C23CCC12C3C,0.038,0.0472972972972973
GSK2646264,COc1cccc(OCc2cc(C)ccn2)c1C1=CC2CCNCCC2C=C1,4af3_175_ligand.sdf,CC1CC1C1C23CCC12C3C,0.032,0.032679738562091505
TAK-632,N#Cc1c(Oc2ccc(F)c(NC(=O)Cc3cccc(C(F)(F)F)c3)c2)ccc2nc(NC(=O)C3CC3)sc12,4af3_175_ligand.sdf,CC1CC1C1C23CCC12C3C,0.017,0.02926829268292683
ibcasertib,COc1ccc2c(Oc3ccc4c(C(=O)Nc5ccccc5N)cccc4c3)ccnc2c1,4af3_175_ligand.sdf,CC1CC1C1C23CCC12C3C,0.019,0.022222222222222223
NIK inhibitor 12f,CC(O)(C#Cc1ccc(N2CCOCC2)c(Nc2ncnc3[nH]ccc23)c1)c1nccs1,4af3_175_ligand.sdf,CC1CC1C1C23CCC12C3C,0.018,0.011111111111111112
XMD-12,CN1C(=O)c2ccccc2N(C)c2nc(Nc3ccc(N4CCC(O)CC4)cc3)ncc21,4af3_175_ligand.sdf,CC1CC1C1C23CCC12C3C,0.031,0.0273972602739726
tinengotinib,Cc1n[nH]c2c1N=C(c1ccccc1Cl)c1cnc(N3CCOCC3)cc1N2,4af3_175_ligand.sdf,CC1CC1C1C23CCC12C3C,0.031,0.009615384615384616
VIC 1911,Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(Cl)c4Cl)CC3)ccc2F)n[nH]1,4af3_175_ligand.sdf,CC1CC1C1C23CCC12C3C,0.038,0.02072538860103627
barasertib-hQPA,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)n[nH]3)ncnc2c1,4af3_84_ligand.sdf,CCCC1C2C(C)C3C14CCC1C2C3(C23C[As]5C2C2(C3)C3OCOC(C)C52C3O)C14,0.044,0.07456140350877193
KW-2449,O=C(c1ccc(/C=C/c2[nH]nc3ccccc23)cc1)N1CCNCC1,4af3_84_ligand.sdf,CCCC1C2C(C)C3C14CCC1C2C3(C23C[As]5C2C2(C3)C3OCOC(C)C52C3O)C14,0.042,0.09259259259259259
MLN-8054,O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,4af3_84_ligand.sdf,CCCC1C2C(C)C3C14CCC1C2C3(C23C[As]5C2C2(C3)C3OCOC(C)C52C3O)C14,0.025,0.06224066390041494
tozasertib,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH]n1,4af3_84_ligand.sdf,CCCC1C2C(C)C3C14CCC1C2C3(C23C[As]5C2C2(C3)C3OCOC(C)C52C3O)C14,0.05,0.08056872037914692
aurora kinase inhibitor II,COc1cc2ncnc(Nc3ccc(NC(=O)c4ccccc4)cc3)c2cc1OC,4af3_84_ligand.sdf,CCCC1C2C(C)C3C14CCC1C2C3(C23C[As]5C2C2(C3)C3OCOC(C)C52C3O)C14,0.071,0.062146892655367235
JNJ-7706621,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,4af3_84_ligand.sdf,CCCC1C2C(C)C3C14CCC1C2C3(C23C[As]5C2C2(C3)C3OCOC(C)C52C3O)C14,0.014,0.06467661691542288
Cdk2 inhibitor IV,CCN(CC)C(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)cc1,4af3_84_ligand.sdf,CCCC1C2C(C)C3C14CCC1C2C3(C23C[As]5C2C2(C3)C3OCOC(C)C52C3O)C14,0.065,0.116751269035533
SU6656,CN(C)S(=O)(=O)c1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCCC3)C(=O)N2,4af3_84_ligand.sdf,CCCC1C2C(C)C3C14CCC1C2C3(C23C[As]5C2C2(C3)C3OCOC(C)C52C3O)C14,0.048,0.0967741935483871
barasertib,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,4af3_84_ligand.sdf,CCCC1C2C(C)C3C14CCC1C2C3(C23C[As]5C2C2(C3)C3OCOC(C)C52C3O)C14,0.055,0.07468879668049792
danusertib,CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,4af3_84_ligand.sdf,CCCC1C2C(C)C3C14CCC1C2C3(C23C[As]5C2C2(C3)C3OCOC(C)C52C3O)C14,0.031,0.06854838709677419
AT-9283,O=C(NC1=CNN/C1=C1/N=c2ccc(CN3CCOCC3)cc2=N1)NC1CC1,4af3_84_ligand.sdf,CCCC1C2C(C)C3C14CCC1C2C3(C23C[As]5C2C2(C3)C3OCOC(C)C52C3O)C14,0.072,0.09049773755656108
BX-795,O=C(NCCCNc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)ncc1I)c1cccs1,4af3_84_ligand.sdf,CCCC1C2C(C)C3C14CCC1C2C3(C23C[As]5C2C2(C3)C3OCOC(C)C52C3O)C14,0.035,0.08144796380090498
GSK2334470,CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@H]2C)n1,4af3_84_ligand.sdf,CCCC1C2C(C)C3C14CCC1C2C3(C23C[As]5C2C2(C3)C3OCOC(C)C52C3O)C14,0.054,0.09004739336492891
AMG-900,Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,4af3_84_ligand.sdf,CCCC1C2C(C)C3C14CCC1C2C3(C23C[As]5C2C2(C3)C3OCOC(C)C52C3O)C14,0.023,0.08778625954198473
MK-5108,O=C(O)C1(Cc2cccc(Nc3nccs3)n2)CCC(Oc2cccc(Cl)c2F)CC1,4af3_84_ligand.sdf,CCCC1C2C(C)C3C14CCC1C2C3(C23C[As]5C2C2(C3)C3OCOC(C)C52C3O)C14,0.056,0.13157894736842105
compound 25 [PMID: 20855207],Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc([C@@H](C)N3C[C@H](C)O[C@H](C)C3)ns2)n1,4af3_84_ligand.sdf,CCCC1C2C(C)C3C14CCC1C2C3(C23C[As]5C2C2(C3)C3OCOC(C)C52C3O)C14,0.055,0.05511811023622047
compound 1 [PMID: 21742770],COc1ccc(-n2ncc3ccc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)cc1,4af3_84_ligand.sdf,CCCC1C2C(C)C3C14CCC1C2C3(C23C[As]5C2C2(C3)C3OCOC(C)C52C3O)C14,0.038,0.08173076923076923
ZM447439,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,4af3_84_ligand.sdf,CCCC1C2C(C)C3C14CCC1C2C3(C23C[As]5C2C2(C3)C3OCOC(C)C52C3O)C14,0.079,0.06467661691542288
hesperadin,CCS(=O)(=O)Nc1ccc2c(c1)/C(=C(/Nc1ccc(CN3CCCCC3)cc1)c1ccccc1)C(=O)N2,4af3_84_ligand.sdf,CCCC1C2C(C)C3C14CCC1C2C3(C23C[As]5C2C2(C3)C3OCOC(C)C52C3O)C14,0.07,0.06926406926406926
compound 46 [PMID: 16451062],COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,4af3_84_ligand.sdf,CCCC1C2C(C)C3C14CCC1C2C3(C23C[As]5C2C2(C3)C3OCOC(C)C52C3O)C14,0.071,0.08461538461538462
GSK1070916,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,4af3_84_ligand.sdf,CCCC1C2C(C)C3C14CCC1C2C3(C23C[As]5C2C2(C3)C3OCOC(C)C52C3O)C14,0.06,0.06167400881057269
compound 10 [PMID: 19402633],CCN1CCN(C(=O)Cc2ccc(Nc3ncc(F)c(Nc4ccc(C(=O)Nc5ccccc5Cl)cc4)n3)cc2)CC1,4af3_84_ligand.sdf,CCCC1C2C(C)C3C14CCC1C2C3(C23C[As]5C2C2(C3)C3OCOC(C)C52C3O)C14,0.053,0.06930693069306931
compound 38 [PMID: 20817473],O=C(Nc1n[nH]c2cc(C(=O)N[C@H](CN3CCCC3)c3ccccc3)sc12)c1ccc(N2CCOCC2)cc1,4af3_84_ligand.sdf,CCCC1C2C(C)C3C14CCC1C2C3(C23C[As]5C2C2(C3)C3OCOC(C)C52C3O)C14,0.053,0.06513409961685823
dubermatinib,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,4af3_84_ligand.sdf,CCCC1C2C(C)C3C14CCC1C2C3(C23C[As]5C2C2(C3)C3OCOC(C)C52C3O)C14,0.051,0.0707070707070707
SNS-314,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,4af3_84_ligand.sdf,CCCC1C2C(C)C3C14CCC1C2C3(C23C[As]5C2C2(C3)C3OCOC(C)C52C3O)C14,0.05,0.06967213114754098
ilorasertib,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,4af3_84_ligand.sdf,CCCC1C2C(C)C3C14CCC1C2C3(C23C[As]5C2C2(C3)C3OCOC(C)C52C3O)C14,0.036,0.06808510638297872
cenisertib,Cc1cc(Nc2ncc(F)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)ccc1N1CCN(C)CC1,4af3_84_ligand.sdf,CCCC1C2C(C)C3C14CCC1C2C3(C23C[As]5C2C2(C3)C3OCOC(C)C52C3O)C14,0.055,0.09803921568627451
GSK2646264,COc1cccc(OCc2cc(C)ccn2)c1C1=CC2CCNCCC2C=C1,4af3_84_ligand.sdf,CCCC1C2C(C)C3C14CCC1C2C3(C23C[As]5C2C2(C3)C3OCOC(C)C52C3O)C14,0.06,0.08095238095238096
TAK-632,N#Cc1c(Oc2ccc(F)c(NC(=O)Cc3cccc(C(F)(F)F)c3)c2)ccc2nc(NC(=O)C3CC3)sc12,4af3_84_ligand.sdf,CCCC1C2C(C)C3C14CCC1C2C3(C23C[As]5C2C2(C3)C3OCOC(C)C52C3O)C14,0.076,0.08949416342412451
ibcasertib,COc1ccc2c(Oc3ccc4c(C(=O)Nc5ccccc5N)cccc4c3)ccnc2c1,4af3_84_ligand.sdf,CCCC1C2C(C)C3C14CCC1C2C3(C23C[As]5C2C2(C3)C3OCOC(C)C52C3O)C14,0.043,0.05921052631578947
NIK inhibitor 12f,CC(O)(C#Cc1ccc(N2CCOCC2)c(Nc2ncnc3[nH]ccc23)c1)c1nccs1,4af3_84_ligand.sdf,CCCC1C2C(C)C3C14CCC1C2C3(C23C[As]5C2C2(C3)C3OCOC(C)C52C3O)C14,0.073,0.05907172995780591
XMD-12,CN1C(=O)c2ccccc2N(C)c2nc(Nc3ccc(N4CCC(O)CC4)cc3)ncc21,4af3_84_ligand.sdf,CCCC1C2C(C)C3C14CCC1C2C3(C23C[As]5C2C2(C3)C3OCOC(C)C52C3O)C14,0.045,0.095
tinengotinib,Cc1n[nH]c2c1N=C(c1ccccc1Cl)c1cnc(N3CCOCC3)cc1N2,4af3_84_ligand.sdf,CCCC1C2C(C)C3C14CCC1C2C3(C23C[As]5C2C2(C3)C3OCOC(C)C52C3O)C14,0.038,0.06896551724137931
VIC 1911,Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(Cl)c4Cl)CC3)ccc2F)n[nH]1,4af3_84_ligand.sdf,CCCC1C2C(C)C3C14CCC1C2C3(C23C[As]5C2C2(C3)C3OCOC(C)C52C3O)C14,0.055,0.06827309236947791
barasertib-hQPA,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)n[nH]3)ncnc2c1,4af3_77_ligand.sdf,C=CCC1CC2C1C1(CCC)C3C(C)C(PCC(CC)C4C5C(CC(C)C)CC67CC46C57)C3C21,0.027,0.02564102564102564
KW-2449,O=C(c1ccc(/C=C/c2[nH]nc3ccccc23)cc1)N1CCNCC1,4af3_77_ligand.sdf,C=CCC1CC2C1C1(CCC)C3C(C)C(PCC(CC)C4C5C(CC(C)C)CC67CC46C57)C3C21,0.027,0.06451612903225806
MLN-8054,O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,4af3_77_ligand.sdf,C=CCC1CC2C1C1(CCC)C3C(C)C(PCC(CC)C4C5C(CC(C)C)CC67CC46C57)C3C21,0.012,0.01932367149758454
tozasertib,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH]n1,4af3_77_ligand.sdf,C=CCC1CC2C1C1(CCC)C3C(C)C(PCC(CC)C4C5C(CC(C)C)CC67CC46C57)C3C21,0.037,0.03977272727272727
aurora kinase inhibitor II,COc1cc2ncnc(Nc3ccc(NC(=O)c4ccccc4)cc3)c2cc1OC,4af3_77_ligand.sdf,C=CCC1CC2C1C1(CCC)C3C(C)C(PCC(CC)C4C5C(CC(C)C)CC67CC46C57)C3C21,0.02,0.036231884057971016
JNJ-7706621,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,4af3_77_ligand.sdf,C=CCC1CC2C1C1(CCC)C3C(C)C(PCC(CC)C4C5C(CC(C)C)CC67CC46C57)C3C21,0.0,0.018072289156626505
Cdk2 inhibitor IV,CCN(CC)C(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)cc1,4af3_77_ligand.sdf,C=CCC1CC2C1C1(CCC)C3C(C)C(PCC(CC)C4C5C(CC(C)C)CC67CC46C57)C3C21,0.058,0.0736196319018405
SU6656,CN(C)S(=O)(=O)c1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCCC3)C(=O)N2,4af3_77_ligand.sdf,C=CCC1CC2C1C1(CCC)C3C(C)C(PCC(CC)C4C5C(CC(C)C)CC67CC46C57)C3C21,0.048,0.04608294930875576
barasertib,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,4af3_77_ligand.sdf,C=CCC1CC2C1C1(CCC)C3C(C)C(PCC(CC)C4C5C(CC(C)C)CC67CC46C57)C3C21,0.043,0.028846153846153848
danusertib,CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,4af3_77_ligand.sdf,C=CCC1CC2C1C1(CCC)C3C(C)C(PCC(CC)C4C5C(CC(C)C)CC67CC46C57)C3C21,0.03,0.07317073170731707
AT-9283,O=C(NC1=CNN/C1=C1/N=c2ccc(CN3CCOCC3)cc2=N1)NC1CC1,4af3_77_ligand.sdf,C=CCC1CC2C1C1(CCC)C3C(C)C(PCC(CC)C4C5C(CC(C)C)CC67CC46C57)C3C21,0.044,0.053763440860215055
BX-795,O=C(NCCCNc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)ncc1I)c1cccs1,4af3_77_ligand.sdf,C=CCC1CC2C1C1(CCC)C3C(C)C(PCC(CC)C4C5C(CC(C)C)CC67CC46C57)C3C21,0.029,0.04864864864864865
GSK2334470,CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@H]2C)n1,4af3_77_ligand.sdf,C=CCC1CC2C1C1(CCC)C3C(C)C(PCC(CC)C4C5C(CC(C)C)CC67CC46C57)C3C21,0.035,0.04519774011299435
AMG-900,Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,4af3_77_ligand.sdf,C=CCC1CC2C1C1(CCC)C3C(C)C(PCC(CC)C4C5C(CC(C)C)CC67CC46C57)C3C21,0.017,0.034482758620689655
MK-5108,O=C(O)C1(Cc2cccc(Nc3nccs3)n2)CCC(Oc2cccc(Cl)c2F)CC1,4af3_77_ligand.sdf,C=CCC1CC2C1C1(CCC)C3C(C)C(PCC(CC)C4C5C(CC(C)C)CC67CC46C57)C3C21,0.056,0.04926108374384237
